product_id,product_name_cn,product_name,target_crops,target_diseases,target_pests,symptoms,active_ingredients,product_types,dosages,application_methods,safety_warnings
PN0016,50%草除灵,50% Quizalofop-P-ethyl,"['Cabbage-Type Winter Oilseed Rape', 'Cereals (Wheat, Barley)', 'Alfalfa', 'Flax']",[],"['Annual Broadleaf Weeds', 'Galinsoga', 'Common Chickweed', 'Cow Chickweed', ""Shepherd'S Purse"", 'Artemisia']","['growth stagnation', 'leaf yellowing', 'eventual death']",['Quizalofop-P-ethyl 50%'],"['Pesticide', 'Herbicide']","['30-40 mL/mu', '1 bag of 12 g per 15 L water']","['Stem and Leaf Spray', 'Foliar spray']","['This product is applied to rapeseed fields during the 3-5 leaf stage of direct-seeded rapeseed and before the ten-leaf stage of direct-seeded rapeseed; use with caution on mustard-type rapeseed and cabbage-type rapeseed.', 'Apply during pre-winter high temperatures or after winter temperature rise when rapeseed regreens.', 'Maximum usage frequency per crop season is once.', 'Do not apply on windy days or if rain is expected within 4 hours.', 'Highly sensitive to broadleaf crops such as soybean, cotton, and vegetables; strictly prohibit drift application near broadleaf crop fields.', 'Prohibited near aquaculture areas, rivers, ponds, and other water bodies; do not wash application equipment in rivers, ponds, or other water bodies.', 'Do not arbitrarily increase the dosage; strictly follow the recommended dosage.', 'If the formulation has sediment, shake well before use.', 'If the solution contacts eyes or skin, rinse immediately with plenty of water.', 'In case of poisoning, induce vomiting and seek medical rescue promptly.', 'Store packages in a ventilated, dry warehouse.', 'During storage and transport, prevent moisture and sunlight exposure.', 'Keep out of reach of children and locked.', 'Do not store or transport with food, beverages, feed, or other goods.', 'Avoid contact with skin and eyes, and prevent inhalation through mouth and nose.']"
PN0017,75%甲嘧磺隆,75% Metsulfuron-methyl,"['Non-Cultivated Land', 'Wasteland', 'Woodland', 'Forest Firebreaks', 'Airports', 'Highways', 'Railways']",[],"['Weeds', 'Annual and Perennial Poaceae Weeds', 'Broadleaf Weeds', 'Cyperaceae Weeds', 'Miscellaneous Shrubs and Vines', 'Goosegrass', 'Foxtail', 'Pigweed', 'Redroot Amaranth', 'Purslane', 'Nutgrass', 'Reed', 'Cogongrass']",[],['Metsulfuron-methyl 75%'],"['Pesticide', 'Herbicide', 'Water-Dispersible Granules']","['45-60 g/mu', '2 bags diluted with 15 L of water']",['Stem and Leaf Spray'],"['Only for use on non-cultivated land; do not plant crops after soil application.', 'Non-selective herbicide; do not use in crop fields to avoid drift onto crops and beneficial plants.', 'Avoid application during windy weather.', 'If rain occurs within 3-4 hours after application, reapply appropriately after rain.', 'Use clean water for dilution; do not use muddy water.', 'Prohibited for use on field roads, ridges, orchard rows, fallow land, forest farms, and other non-registered sites.', 'Affects fish, bees, and silkworms; avoid application near aquaculture areas, rivers, ponds, flowering plants, silkworm houses, and mulberry gardens.', 'Wear protective clothing, gloves, masks, and other protective equipment during application.', 'Do not eat, drink, or smoke during application.', 'Wash hands and face promptly after application.', 'Properly dispose of pesticide packaging and waste water; do not discard randomly.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'Store in a dry, ventilated, cool, and rainproof place away from fire or heat sources.', 'Keep out of reach of children.', 'Do not store or transport with food, beverages, feed, or grain.']"
PN0018,14-芸苔素,14-Brassinolide,"['Rice', 'Wheat', 'Corn', 'Citrus', 'Grape', 'Strawberry', 'Pear', 'Peach', 'Tomato', 'Chili', 'Cucumber', 'Leafy Vegetables']",[],[],"['stunted and weak seedlings', 'phytotoxicity', 'fertilizer damage']",['14-Hydroxybrassinolide 0.01%'],"['Pesticide', 'Plant Growth Regulator', 'Soluble Concentrate']","['1000-2000 times dilution', '30 g per 45 L water', '3 g mixed with 5 kg water']",['Spray'],"['Apply from wheat jointing stage to heading stage.', 'Apply on sunny, windless or light breeze days; avoid high temperature periods.', 'Use no more than once per crop season.', 'Avoid drift or contact with other crops.', 'Avoid contact with skin and eyes.', 'Prevent water source contamination.', 'Do not inhale mist.', 'Do not apply near drinking water sources.', 'Do not apply on windy days or when rain is expected within 1 hour.', 'Keep away from bee colonies and silkworm houses; toxic to bees.', 'Pregnant and breastfeeding women are prohibited from contact with this product.', 'Do not discard pesticide packaging waste arbitrarily.', 'Do not wash application equipment in rivers, ponds, or other water bodies.', 'Do not pour leftover pesticide solution into rivers, ponds, streams, or nearby fields.', 'No specific antidote; treat symptoms accordingly.', 'Store in a cool, dry, ventilated, and rainproof place.', 'Keep out of reach of children and animals; store locked.', 'Do not store or transport with food, beverages, grain, or feed.', 'Protect from rain and sun during transport.']"
PN0019,24-芸苔素,24-Brassinolide,"['Rice', 'Wheat', 'Corn', 'Citrus', 'Apple', 'Grape', 'Strawberry', 'Watermelon', 'Cucumber', 'Tomato', 'Chili Pepper', 'Leafy Vegetables', 'Tea', 'Cotton']",[],[],"['seedling etiolation', 'flower and fruit drop']",['24-Epibrassinolide 0.01%'],"['Pesticide', 'Plant Growth Regulator', 'Soluble Concentrate']","['1000-2000 times dilution', '10 g per 15 L water']","['Spraying during the seedling stage', 'Seed soaking', 'Application during flowering and young fruit stages', 'Dilute before use']",[]
PN0020,高效氟吡甲禾灵,High-Efficiency Fluazifop-P-Butyl,"['Soybean', 'Cotton', 'Peanut', 'Rapeseed', 'Sugar Beet', 'Flax', 'Tobacco', 'Sunflower', 'Pea', 'Eggplant', 'Chili Pepper', 'Cabbage', 'Carrot', 'Chinese Cabbage', 'Potato', 'Watermelon', 'Cucumber', 'Pumpkin', 'Orchards', 'Tea Gardens', 'Mulberry Gardens', 'Forest Land', 'Non-Cultivated Land', 'Various Broadleaf Crops']",[],"['Gramineous Weeds', 'Annual Grass Weeds', 'Barnyardgrass', 'Foxtail', 'Crabgrass', 'Goosegrass', 'Echinochloa Crus-Galli', 'Reed', 'Cogongrass', 'Bermudagrass', 'Creeping Ice Plant', 'Johnsongrass']",[],['High-efficiency Fluazifop-P-butyl 108 g/L'],"['Pesticide', 'Herbicide', 'Emulsifiable Concentrate']","['25-30 mL/mu', '25-30 kg water per mu', '2 bags of 40 grams each diluted with 15 L of water']","['Stem and Leaf Spray', 'Foliar spray']","['Low toxicity', 'Do not apply during strong wind or if rain is expected within 1 hour.', 'Use in combination with other herbicides if broadleaf weeds are abundant in the field.', 'Rotate with herbicides of different modes of action to delay resistance development.', 'Chemical herbicides are only part of integrated weed management and should not be solely relied upon.', 'Wear protective clothing, gloves, masks, and other protective equipment during application.', 'Do not eat, drink, or smoke during application.', 'Avoid drift to grass crop fields such as wheat, rice, and corn.', 'Clean spray equipment thoroughly before use on other crops.', 'Avoid application near aquaculture areas, rivers, ponds, and other water bodies.', 'Do not clean spray equipment in rivers or ponds.', 'Packaging waste must be properly collected and disposed of; do not discard arbitrarily.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'Store in a dry, ventilated, cool place away from fire or heat sources.', 'Keep out of reach of children.', 'Do not store or transport together with food, beverages, or feed.']"
PN0021,18%柠檬烯,18% Limonene,"['Citrus', 'Tomato', 'Tobacco', 'Cucumber', 'Strawberry']","['Powdery Mildew', 'Anthracnose', 'Gray Mold']","['Red Spider Mite', 'Whiteflies', 'Aphids', 'Psyllids', 'Scale Insects']",[],['Limonene 18%'],"['Pesticide', 'Soluble Concentrate']","['500-700 times dilution', '4 bags diluted with 15 L of water']",['Spray'],"['Use up to 2 times per season', 'Safety interval: 7 days', 'Do not apply on windy days or if rain is expected within 1 hour', 'Use strictly according to the recommended dosage; do not arbitrarily increase or decrease the amount', 'Wear protective clothing, gloves, and masks during application to avoid contact with skin and eyes', 'Avoid contaminating water sources; do not apply near drinking water sources', 'Apply away from bee colonies; toxic to bees; do not use during flowering', 'Pregnant and breastfeeding women are prohibited from contact with this product', 'Do not discard pesticide packaging waste arbitrarily; return it to pesticide packaging waste recycling stations', 'Do not wash application equipment in rivers, ponds, or other water bodies; do not pour leftover spray solution into water bodies or nearby fields', 'Store in a cool, dry, ventilated, and rainproof place; do not store upside down', 'Keep out of reach of children and animals; store locked', 'Do not store or transport with food, beverages, grain, or feed', 'Protect from rain and sun during transport to prevent packaging damage', 'Handle with protective equipment; avoid rough handling to ensure containers do not leak or get damaged', 'Incompatible with moderate oxidizers; keep away from oxidizers', 'Flammable liquid; keep away from fire sources during storage and transport']"
PN0022,氨氯砒啶酸,Aminoclorarsenate Acid,"['Tea Tree', 'Forest Trees', 'Wheat', 'Barley', 'Corn', 'Woodlands', 'Lawns', 'Non-Cultivated Land', 'Forestlands']",[],"['Xanthium', 'Lactuca', 'Field Bindweed', 'Smartweed', 'Pigweed', 'Cocklebur', 'Elm', 'Poplar', 'Willow', 'Vitex', 'Weeds', 'Broadleaf Weeds']",[],['Aminocyclopyrachlor 21%'],"['Pesticide', 'Herbicide', 'Soluble Concentrate']","['333-500 ml/mu', '333-1000 ml/mu', 'Dilute 5 bags with 15 L of water', '30-50 liters of water per mu']",['Stem and Leaf Spray'],"['Low toxicity', 'Apply during the vigorous growth period of weeds, from shrub leaf expansion to vigorous growth stage.', 'Do not apply on windy days or if rain is expected within 1 hour.', 'Use safely and wear protective equipment during application.', 'After use, thoroughly clean application equipment and wash hands and face of the operator.', 'Keep away from aquaculture areas; do not clean application equipment in rivers, ponds, or other water bodies.']"
PN0023,乙羧氟草醚,Ethoxysulfuron,"['Spring Soybean', 'Peanut', 'Wheat']",[],"['Annual Broadleaf Weeds', 'Annual Gramineous Weeds', 'Annual Gramineae Weeds']","['discoloration', 'necrotic spots', 'wilting']","['Carboxyfloxazole 10%', 'Carboxyfluorfen 10%']","['Pesticide', 'Emulsifiable Concentrate', 'Herbicide']","['60-70 ml/mu', 'One bag diluted with 15 L of water']",['Stem and leaf spraying'],"['Do not use excessive amounts to prevent phytotoxicity.', 'Do not apply this product in soybean fields intercropped with sensitive crops.', 'This product is toxic to bees, fish, and other aquatic organisms; keep away from such organisms during application.', 'Wear long-sleeved clothes and long pants, hats, and masks during spraying to avoid contact with eyes and skin.', 'Operators must not drink water, smoke, or eat during application.', 'Wash exposed skin with clean water after application.', 'Do not pour leftover product into paddy fields, lakes, or rivers.', 'Containers must not be used for other purposes; after use, clean, burn, or bury them properly for disposal.', 'If the product gets into the eyes, rinse eyes with plenty of water for at least 15 minutes.', 'If the product contacts the skin, wash thoroughly with water and soap.', 'If ingested accidentally, provide symptomatic treatment.', 'Store in a ventilated, dry, cool, and rainproof place, away from fire and heat sources.', 'Keep out of reach of children and locked.', 'Do not store or transport together with food, beverages, feed, seeds, or other commodities.']"
PN0024,5%吡虫啉,5% Imidacloprid,"['Rice', 'Wheat', 'Cotton', 'Vegetables', 'Fruit Trees', 'Apple', 'Pear', 'Peach', 'Flowers', 'Various Other Crops']",[],"['Piercing-Sucking Mouthpart Pests', 'Rice Planthoppers', 'Planthoppers']",[],['Imidacloprid 5%'],['Pesticide'],"['12-24 g/mu', '30 g per 15 L water', 'dilute with 30-50 kg of water']",['Spray'],"['Do not apply on windy days.', 'Do not apply if rain is expected within 1 hour.']"
PN0025,10%吡虫啉,10% Imidacloprid,"['Rice', 'Wheat', 'Cotton', 'Vegetables', 'Fruit Trees', 'Apple', 'Pear', 'Peach', 'Flowers']",[],"['Rice Planthoppers', 'Aphids']",[],['Imidacloprid 10%'],"['Pesticide', 'Insecticide', 'Wettable Powder']","['10-20 g/mu', '10 g per 15 L water', '30-45 kg water per mu']",['Spray'],"['Do not apply on windy days or if rain is expected within 1 hour.', 'Maximum usage per season is 3 times.', 'Safety interval is 14 days.', 'Do not mix with alkaline pesticides.', 'Wear protective clothing and gloves during use; avoid inhaling spray.', 'Do not eat or drink during application.', 'Wash hands and change clothes promptly after application.', 'Toxic to bees, fish, other aquatic organisms, and silkworms.', 'Avoid affecting nearby bee colonies during application.', 'Apply away from aquaculture areas.', 'Do not clean application equipment in rivers, ponds, or other water bodies.', 'Prohibited near silkworm houses and mulberry gardens.', 'Pregnant and breastfeeding women must not come into contact with this product.', 'Store in a cool, dry, ventilated place, protected from rain and sunlight, away from fire or heat sources, and locked up.', 'Keep out of reach of children and unauthorized persons.', 'During transportation, prevent fire, rain, and sunlight exposure.', 'Do not store or transport together with food, beverages, grain, or feed.', 'No specific antidote; treat symptoms accordingly.']"
PN0026,75%吡虫啉,75% Imidacloprid,"['Cabbage', 'Wheat', 'Tea Tree', 'Cotton', 'Rice', 'Vegetables', 'Fruit Trees', 'Flowers']",[],"['Aphids', 'Tea Green Leafhopper', 'Planthoppers']",[],['Imidacloprid 70%'],"['Pesticide', 'Insecticide']",['3 g per 15 L water'],['Spraying'],"['Toxic to bees and silkworms', 'Avoid affecting nearby bee colonies during application', 'Do not use during the flowering period of flowering plants', 'Do not use for other purposes or discard arbitrarily', 'Wastewater from cleaning equipment must not be discharged into rivers, ponds, or other water sources', 'Pregnant and breastfeeding women should avoid contact with this product', 'Mild eye irritation may occur', 'If inhaled accidentally, move the patient to an area with fresh air', 'If skin contact or eye splashing occurs, rinse thoroughly with plenty of water for at least 15 minutes', 'If discomfort persists, seek medical attention', 'There is no specific antidote', 'In case of ingestion, immediately take this label and the patient to a hospital for symptomatic treatment']"
PN0027,阿维菌素甲酸盐,Abamectin Formate,"['Vegetables and Melons', 'Chinese Cabbage', 'Cabbage', 'Tomato', 'Eggplant', 'Cucumber', 'Fruit Trees', 'Citrus', 'Apple', 'Pear', 'Grape', 'Field Crops', 'Cotton', 'Corn', 'Rice', 'Soybean']",[],"['Beet Armyworm', 'Lepidoptera', 'Coleoptera', 'Homoptera', 'Mites', 'Piercing-Sucking Pests', 'Chewing Mouthpart Pests']",[],['Emamectin Benzoate 5.7%'],"['Pesticide', 'Insecticide', 'Acaricide']","['6-10 g/mu', '10 g per 15 L water']",['Spray'],"['Use up to 2 times per season', 'Safety interval: 7 days', 'Do not apply on windy days', 'Do not apply if rain is expected within 1 hour', 'Use strictly according to the recommended dosage; do not arbitrarily increase or decrease the amount', 'Wear protective clothing, gloves, and masks during application to avoid contact with skin and eyes', 'Highly toxic to bees, fish, and aquatic organisms', 'Keep away from beehives, silkworm rooms, and aquaculture areas during application', 'Apply away from water sources; do not wash application equipment in rivers, ponds, or other water bodies', 'Pregnant and breastfeeding women are prohibited from contact with this product', 'Do not discard pesticide packaging waste arbitrarily; return it to pesticide packaging waste recycling stations', 'If discomfort occurs during use, stop work immediately and bring this label to the hospital for treatment', 'If the product splashes on the skin, remove contaminated clothing and rinse thoroughly with plenty of water and soap', 'If ingested accidentally, do not induce vomiting; take this label to the hospital immediately', 'If it gets into the eyes, rinse immediately with plenty of water for at least 15 minutes', 'No specific antidote is available; treat symptomatically', 'Store in a cool, dry, and ventilated place, away from fire and heat sources', 'Keep out of reach of children and animals, and lock the storage area', 'Do not store or transport together with food, beverages, grain, or feed']"
PN0028,10%啶虫脒,10% Imidacloprid,"['Cotton', 'Vegetables and Melons', 'Cucumber', 'Tomato', 'Watermelon', 'Eggplant', 'Fruit Trees', 'Apple', 'Citrus', 'Pear', 'Rice', 'Wheat', 'Tea', 'Tobacco', 'Peanut']",[],"['Aphids', 'Whiteflies', 'Tobacco Whiteflies', 'Thrips', 'Leafhoppers', 'Rice Planthoppers', 'Cicadas', 'Stink Bugs', 'Diamondback Moth', 'Leafminers', 'Longhorn Beetle Larvae']",[],['Imidacloprid 10%'],['Pesticide'],"['10-15 ml/mu', '30 g per 15 L water']",['Spray'],"['For complete label information, see the instruction manual.', 'For complete label information, please refer to the instruction manual.']"
PN0029,6%春雷霉素,6% Chunyeimycin,"['Rice', 'Tobacco', 'Vegetables and Melons', 'Fruit Trees', 'Sorghum']","['Rice Blast', 'Seedling Blast', 'Leaf Blast', 'Panicle Neck Blast', 'Tobacco Wildfire Disease', 'Cucumber Bacterial Angular Leaf Spot', 'Citrus Canker', 'Pepper Scab', 'Peach Bacterial Spot', 'Rice Bacterial Stripe Disease', 'Tomato Late Blight', 'Potato Blackleg', 'Cucumber Wilt', 'Anthracnose']",[],[],['Kasugamycin 6%'],['Pesticide'],"['33.3-50 ml/mu', '45 g per 15 L water']",['Spray'],"['Do not apply on windy days or when rain is expected within 3 hours.', 'If rain occurs within 3 hours after spraying, reapply.', 'Pre-harvest interval for rice is 21 days.', 'Maximum of 3 applications per crop season for rice.', 'Maximum of 3 applications per crop season for tobacco.']"
PN0030,3%辛硫磷,3% Phoxim,"['Wheat', 'Corn', 'Rice', 'Cotton', 'Peanut', 'Apple', 'Peach Tree', 'Vegetable Crops (Chinese Cabbage, Cabbage, Radish, Tomato, Etc.)']",[],"['White Grub', 'White Grubs', 'Mole Crickets', 'Wireworms', 'Cutworms']",[],['Phoxim 3%'],"['Pesticide', 'Insecticide', 'Granules']",['6-7 bags per mu'],"['Broadcasting', 'Apply directly without dilution']","['Use once per year on average; maximum one application per crop season.', 'Do not apply repeatedly.', 'Wear protective clothing and gloves during application to avoid inhaling dust.', 'Do not mix with alkaline substances.', 'Avoid application under high temperature and strong sunlight.', 'Toxic to bees, fish, and silkworms; keep away from beehives, silkworm rooms, and aquaculture areas during application.', 'Used containers must be properly disposed of; do not reuse or discard casually.', 'Pregnant and breastfeeding women should avoid contact.', 'Store in a dry, cool, ventilated, and rainproof place, away from fire or heat sources.', 'Keep out of reach of children and locked.', 'Do not store or transport together with food, beverages, feed, or grain.', 'If skin contact occurs, wash contaminated skin thoroughly with soap and plenty of water.', 'If inhaled, move the patient to fresh air.', 'If it gets into eyes, rinse eyes with plenty of water for at least 15 minutes; seek medical attention if severe.', 'If ingested, no specific antidote is available; immediately take the label and seek medical treatment for symptomatic care.']"
PN0031,6%四聚乙醛,6% Glutaraldehyde,"['Rice', 'Vegetables', 'Leafy Vegetables', 'Cabbage', 'Bok Choy', 'Cucumber', 'Tomato', 'Chili', 'Fruit Trees', 'Kiwifruit', 'Citrus', 'Strawberry', 'Grape', 'Tobacco', 'Cotton', 'Corn', 'Lotus Root']",[],"['Snails', 'Slugs', 'Physa Acuta', 'Pomacea Canaliculata', 'Oncomelania Hupensis']",[],['Polyoxymethylene 6%'],"['Pesticide', 'Granules', 'Insecticide']",['400-600 g/mu'],"['Broadcast application', 'Broadcasting', 'Direct application']","['Use up to 2 times per season.', 'This product is toxic to bees, fish, and silkworms; avoid affecting nearby bee colonies and aquaculture areas during application.', 'Apply away from aquaculture zones, rivers, ponds, and other water bodies.', 'Do not mix with alkaline substances.', 'Do not store or transport this product together with food, beverages, feed, or grain.', 'Wear protective clothing, gloves, and other protective equipment during application to avoid direct contact with the agent.', 'Properly dispose of leftover product after use; do not discard arbitrarily.', 'Keep out of reach of children.', 'Do not water immediately after application to avoid affecting efficacy.']"
PN0032,5%环嗪酮,5% Cyazofamid,"['Forest Firebreaks', 'Miscellaneous Shrubs', 'Non-Cultivated Land', 'Orchards', 'Tea Gardens', 'Forest Land']",[],"['Weeds', 'Mixed Shrubs', 'Annual and Perennial Poaceae Weeds', 'Echinochloa Crus-Galli', 'Setaria Viridis', 'Phragmites Australis', 'Broadleaf Weeds', 'Amaranthus', 'Polygonum', 'Cyperaceae Weeds', 'Shrubs', 'Rhamnus', 'Corylus', 'Vines', 'Parthenocissus Tricuspidata', 'Vitis Wild Species', 'Bamboo', 'Poplar Seedlings', 'Willow Seedlings', 'Cogongrass', 'Ferns']",[],['Cyazofamid 5%'],"['Pesticide', 'Herbicide', 'Granules']","['2500-3000 g/mu', '1500-2500 g/mu']","['Direct broadcasting', 'Apply directly without dilution']","['Use no more than once per year.', 'Strictly follow the recommended dosage on the label; do not arbitrarily increase the amount.', 'This product is irritating to eyes and skin; wear protective clothing, gloves, and masks during application to avoid direct contact.', 'Wash hands and face promptly after application and change clothes.', 'Avoid contaminating water sources; prohibited for use in drinking water source protection areas.', 'Toxic to fish and other aquatic organisms; prohibited near rivers, lakes, reservoirs, and other water bodies.', 'Apply away from bee colonies.', 'Pregnant and lactating women must not handle this product.', 'Do not discard pesticide packaging waste arbitrarily or dispose of it yourself; promptly return to pesticide packaging waste recycling stations.', 'Store in a cool, dry, ventilated place; do not invert.', 'Keep out of reach of children and animals; lock storage.', 'Do not store or transport with food, beverages, grain, or feed.', 'Protect from rain and sun during transportation to prevent packaging damage.', 'If discomfort occurs during use, stop work immediately, take first aid measures, and bring this label to the hospital.', 'If splashed on skin, immediately remove contaminated clothing and rinse thoroughly with plenty of water.', 'If ingested, do not induce vomiting; take this label to the hospital immediately.', 'If splashed into eyes, rinse immediately with plenty of water for at least 15 minutes and seek medical attention.', 'No specific antidote; treat symptomatically.']"
PN0033,18%吡虫·噻嗪酮,18% Imidacloprid·Thiazopyr,"['Rice', 'Vegetables', 'Fruit Trees', 'Citrus', 'Peach', 'Flowers', 'Scallion', 'Ginger', 'Garlic', 'Wheat', 'Cotton', 'Onion']",[],"['Scale Insects', 'Aphids', 'Whiteflies', 'Planthoppers', 'Leafhoppers', 'Cicadas']",[],"['Imidacloprid 2%', 'Thiazopyr 16%']",['Pesticide'],"['1000-1500 times dilution', '30 g per 15 L water']",['Spray'],"['Do not mix with alkaline pesticides or alkaline substances.', 'Toxic to bees, fish, and other aquatic organisms; avoid affecting nearby bee colonies during application.', 'Apply away from aquaculture areas and do not wash application equipment in rivers, ponds, or other water bodies.', 'Prohibited near silkworm rooms and mulberry gardens.', 'Wear protective clothing and gloves when using this product; avoid inhaling the spray.', 'Do not eat or drink during application; wash hands and change clothes promptly after application.', 'Rotate with insecticides of different modes of action to delay resistance development.', 'Pregnant and breastfeeding women should avoid contact with this product.', 'Store locked away out of reach of children and unauthorized persons.', 'Do not apply on windy days or if rain is expected within 1 hour.', 'Store in a cool, dry, ventilated place away from fire or heat sources, and keep locked.', 'During transport, prevent fire, rain, and sun exposure.', 'Do not store or transport together with food, beverages, grain, or feed.']"
PN0034,1.8%辛菌胺醋酸盐,1.8% Cyprodinil Acetate,"['Apple Trees', 'Fruit Trees', 'Vegetables', 'Field Crops', 'Rice', 'Cotton', 'Wheat', 'Apple', 'Peach', 'Tomato', 'Cucumber', 'Chili', 'Onion', 'Ginger', 'Garlic']","['Rust', 'Rot', 'Downy Mildew', 'Powdery Mildew', 'Anthracnose', 'Leaf Spot', 'Soft Rot', 'Canker', 'Angular Leaf Spot', 'Apple Rust', 'Apple Rot']",[],[],['Cyprodinil 1.26%'],"['Pesticide', 'Fungicide', 'Soluble Concentrate']","['160-320 times dilution', '200-300 times dilution', '50 g per 15 L water']","['Spray', 'Wound dressing']","['Apply at the early stage of Apple Rust and Rot occurrence on apple trees.', 'Apply continuously 2-3 times with an interval of 7-10 days, or apply once based on field disease occurrence and climatic conditions.', 'Avoid application during high-temperature noon hours; it is recommended to apply before 10 a.m. or after 3 p.m.', 'The safety interval on apple trees is 7 days.', 'Maximum of 3 applications per season.', 'Shelf life: 2 years.']"
PN0035,草甘膦铵盐33%,Glyphosate Ammonium Salt 33%,"['Orchards', 'Citrus orchards', 'Pear orchards', 'Apple orchards', 'Vineyards', 'Tea Gardens', 'Mulberry Gardens', 'Corn', 'Cotton', 'Soybean Fields', 'Non-Cultivated Land', 'Railways', 'Highways', 'Airports']",[],"['Weeds', 'Annual Weeds', 'Perennial Weeds', 'Poaceae', 'Cyperaceae', 'Broadleaf Weeds', 'Barnyardgrass', 'Crabgrass', 'Goosegrass', 'Foxtail', 'Amaranth', 'Pigweed', 'Smartweed', 'Purslane', 'Cogongrass', 'Nutgrass', 'Reed', 'Shrubbery', 'Algae', 'Ferns']",[],['Glyphosate 30%'],"['Pesticide', 'Herbicide', 'Soluble Concentrate']","['380-500 ml/mu', '200 g per 15 L water', 'Dilute with 30-40 kg of water per mu']","['Stem and Leaf Spray', 'Foliar spray']","['Low toxicity', 'Toxic to birds, bees, and aquatic organisms', 'Prohibited near bird protection areas', 'Do not apply during the flowering period of surrounding flowering plants', 'Avoid spraying near aquaculture areas, rivers, and ponds', 'Do not wash application equipment in rivers or ponds', 'Wear protective clothing and gloves when using this product', 'Avoid inhaling the spray', 'Do not eat or drink during application', 'Wash hands and face promptly after application', 'Pregnant and breastfeeding women must not come into contact with this product', 'Prohibited near mulberry gardens and silkworm rooms', 'Prohibited in areas where natural enemies such as Trichogramma are released', 'Store in a ventilated, cool, and dry place, away from fire or heat sources', 'Keep out of reach of children and locked', 'Do not store or transport with food, beverages, grains, or feed', 'Do not stack beyond the prescribed limit during storage or transportation', 'Handle gently to avoid damaging packaging and causing product leakage', 'Do not apply on windy days or if rain is expected within 4 hours']"
PN0036,10%精草铵膦铵盐,10% Quizalofop-P-ethyl Ammonium Salt,"['Non-Cultivated Land', 'Orchards', 'Citrus', 'Apple', 'Pear', 'Grape', 'Tea Gardens', 'Wheat', 'Corn', 'Rice', 'Rapeseed']",[],"['Annual Gramineae Weeds', 'Barnyardgrass', 'Foxtail', 'Crabgrass', 'Goosegrass', 'Annual Broadleaf Weeds', 'Purslane', 'Prostrate Amaranth', 'Pigweed', 'Hemp Sesbania', 'Perennial Weeds', 'Reed', 'Cogongrass', 'Nutgrass', 'Cyperus']",[],['Glufosinate Ammonium 10%'],"['Pesticide', 'Herbicide', 'Soluble Concentrate']","['200-300 ml/mu', '100 g per 15 L water']",['Stem and Leaf Spray'],"['Low toxicity', 'Prohibited from use near seedling roads, field ridges, orchard rows, fallow land, forest farms, and other areas where vegetation must be preserved.', 'Stop spraying during adverse weather conditions such as strong wind, heavy rain, or waterlogging that affect spray quality.', 'Use under the guidance of agricultural technicians.', 'Avoid pesticide damage caused by improper use on other plots.', 'Toxic to bees; do not use during flowering.', 'Prohibited near bird protection areas.', 'Do not discard arbitrarily or use for other purposes.', 'Use strictly according to label instructions.', 'Do not use on unregistered crops.', 'Store in a sealed, light-proof, rainproof, and sunproof place, away from fire or heat sources, and locked.', 'Do not store or transport with food or beverages.', 'Keep out of reach of children and unauthorized persons.']"
PN0037,12%虫螨腈·虱螨脲,12% Bifenazate·Spiromesifen,"['Cabbage', 'Vegetables', 'Melons', 'Tomato', 'Watermelon', 'Zucchini', 'Rice', 'Corn', 'Peanut', 'Fruit Trees', 'Citrus', 'Apple', 'Peach', 'Grape', 'Mango', 'Tea Leaves']",[],"['Beet Armyworm', 'Spodoptera Litura', 'Diamondback Moth', 'Rice Leafroller', 'Mites']",[],"['Cyantraniliprole 9.5%', 'Pyriproxyfen 2.5%']","['Pesticide', 'Suspension Concentrate']","['30-50 mL/mu', '20 g per 15 L water']",['Spray'],"['Do not apply on windy days or if rain is expected within 1 hour.', 'Safety interval is 14 days.', 'Use no more than once per crop season.', 'This product is sensitive to cucurbit crops such as zucchini and bitter melon.', 'Do not contaminate soil or environment with spray solution or waste liquid.', 'Do not mix with alkaline substances.', 'Toxic to aquatic organisms, fish, birds, and silkworms.', 'Do not dispose of the formulation or waste liquid into ponds, ditches, or other water bodies.', 'Do not use near mulberry gardens or silkworm rooms.', 'Avoid use near aquaculture areas.', 'Do not wash spraying equipment in rivers or ponds.', 'Do not use near release areas of natural enemies such as Trichogramma or bird protection zones.', 'Wear protective gear to avoid eye contact or inhalation.', 'Do not eat or drink during application.', 'Wash hands and face promptly after application.', 'Pregnant and lactating women should avoid contact.', 'Used containers should be properly disposed of; do not reuse or discard casually.', 'This product is an eye irritant.', 'If skin contact occurs, wash with soap and plenty of water.', 'If inhaled accidentally, move the patient to fresh air.', 'If splashed into eyes, rinse with plenty of water for at least 15 minutes.', 'If ingested, there is no specific antidote; seek medical treatment for symptomatic care.', 'Store in a dry, cool, ventilated, and rainproof place away from fire or heat sources.', 'Keep out of reach of children and locked.', 'Do not store or transport together with food, beverages, feed, or grain.']"
